Bidang_IT;Posisi_Pekerjaan;Nama_Perusahaan;Lokasi;Gaji;Syarat_Deskripsi_Pekerjaan;Link_Detail;Skill_Python;Skill_SQL;Skill_Javascript;Skill_PHP;Skill_Java_Kotlin;Skill_Excel;Skill_Cloud_AWS_GCP;Skill_Docker_K8s;Skill_Git;Skill_English;Skill_Agile_Scrum;Skill_Networking_Security;Gaji_Clean
Data Science & Analytics;Business System Junior Manager;PT En Prima Food And Beverage;Central Jakarta;Rp 11.000.000 – Rp 13.000.000 per month;Healthy Working Environment | Strategic Location;https://id.jobstreet.com/job/92584865?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;12000000.0
Data Science & Analytics;IT Risk & Audit Analyst;PT Astra Graphia Information Technology (AGIT);Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92697410?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Business Process Improvement Intern;PT Adira Dinamika Multi Finance Tbk;South Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92652001?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Analyst - Stocktaking & Compliance;PT Amman Mineral Nusa Tenggara;West Sumbawa;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92651595?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Staf Pengembangan Sistem Informasi;PT Kustodian Sentral Efek Indonesia;South Jakarta;IDR Disembunyikan;IT Development | Pasar Modal | IT Programing;https://id.jobstreet.com/job/92662405?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Finance Staff;CV KENYANG ENAK CERIA;South Tangerang;Rp 6.000.000 – Rp 8.000.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/93022239?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;7000000.0
Data Science & Analytics;Investment Analyst (Portfolio & Equity Market Analyst) Officer;PT Asuransi Jiwa BCA;Central Jakarta;IDR Disembunyikan;Opportunity to grow in Life Insurance Industry | Self Development | Opportunity to be part of one the largest group in Indonesia;https://id.jobstreet.com/job/92650129?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Product Management Officer;PT Sinar Mitra Sepadan Finance;South Jakarta;IDR Disembunyikan;Asuransi Kesehatan | Bonus Tahunan/Insentif | THR;https://id.jobstreet.com/job/92725967?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Assistant Manager Operasional Export - Import (Surabaya);PT BSA Logistics Indonesia;Surabaya;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93009506?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Lowongan Kerja Asset Control AC Tasikmalaya;PT KB Finansia Multi Finance;Tasikmalaya;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/91848741?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Risk Management Analyst;Perusahaan Rahasia;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92965580?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Digital Banking Officer;PT Bank SBI Indonesia;Central Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93079125?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Data Science & Analytics;Data Entry Specialist;PT Permata Hijau Makmur;South Jakarta;Rp 5.730.000 – Rp 7.000.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/93140024?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;6365000.0
Web & Mobile Developer;SOFTWARE ENGINEER;PT Alto Sentosa;Tangerang;Rp 7.500.000 – Rp 8.000.000 per month;Peluang & Pengembangan Karir | Gaji Kompensasi | Benefit Tambahan;https://id.jobstreet.com/job/92833145?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;7750000.0
Web & Mobile Developer;Software / Pre-Sales Engineer;PT Starlit Energy Indonesia;Jakarta;Rp10.000.000 – Rp15.000.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/92926486?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;12500000.0
Web & Mobile Developer;Software Engineer;PT. LIPPO KARAWACI TBK;Banten;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93077935?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;IT Infrastructure Manager;PT Asuransi Jiwa BCA;Jakarta;IDR Disembunyikan;Opportunity to grow in Life Insurance Industry | Self Development | Opportunity to join one of the largest group in Indonesia;https://id.jobstreet.com/job/93150690?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Software Backend Engineer;PT. Wide Technologies Indonesia;South Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93150071?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Full Stack Developer Advertising;PT Cahaya Berkat Sempurna;South Jakarta;IDR Disembunyikan;Jenjang Karir | Bonus dan Reward | BPJS Kesehatan dan Ketenagakerjaan;https://id.jobstreet.com/job/93126907?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Full Stack Software Engineer (Prototyping Engineer);PT. Bina Usaha Raya (UMKMall);South Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93034426?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;.Net Software Engineer (Onsite at Yogya);PT. Amalura Multi Dimensi;Sleman;Rp 7.500.000 – Rp 11.250.000 per month;Competitive Salary | Good Company Culture | Good Work Environment;https://id.jobstreet.com/job/92988361?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;9375000.0
Web & Mobile Developer;Software Developer (Remote);Savant Degrees Pte Ltd;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92926445?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Software Developer;PT Swadharma Duta Data;Jakarta;Rp 6.500.000 – Rp 9.500.000 per month;Pengembangan Skill & Pendampingan Karier yang Berkelanjutan | Lingkungan kerja supportif dalam pengembangan SDM | Stabilitas dan reputasi perusahaan yang terpercaya;https://id.jobstreet.com/job/93148663?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;8000000.0
Web & Mobile Developer;JUNIOR DEVELOPER;PT Besmart Global Indonesia;Surabaya;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93147702?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;System Engineer (Infrastructure & Reliability);Perusahaan Rahasia;South Jakarta;Rp 10.000.000 – Rp 13.200.000 per month;Hands-on Hybrid Infrastructure Experience | Employee Engagement Activities | Health Insurance Coverage;https://id.jobstreet.com/job/93142023?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;11600000.0
Web & Mobile Developer;AI & Software Innovation Engineer;Perusahaan Rahasia;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92894487?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Robotics Software Engineer;PT Formulatrix Indonesia;Central Java;IDR Disembunyikan;Sports Facility (Gym, Billiard, Ping-pong, Volley Ball, etc) | Continuously grow as a profitable and stable company. | Work-life balance by flexible hours and a relaxed atmosphere.;https://id.jobstreet.com/job/92727782?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;1;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Software Quality Assurance Engineer;Rolling Glory - Creative Digital Enabler;Bandung;Rp 4.600.000 – Rp 6.500.000 per month;Genuine, fun & professional working culture | Remote working with multi-disciplined super team | High-impact projects with exciting clients;https://id.jobstreet.com/job/93010315?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;1;0;0;0;0;0;0;0;0;5550000.0
Web & Mobile Developer;Customer Engineer;PT Nusantara Compnet Integrator;West Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93137778?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;AI Developer;PT Hastari Adakara Investama;Kediri;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93145814?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Junior Software Engineer;PT Kuantum Solusi Teknologi;Bogor;Rp 5.500.000 – Rp 7.500.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/92807177?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;6500000.0
Web & Mobile Developer;Back End Software Engineer (GO);PT. Lintas Teknologi Indonesia;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92883028?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Software Engineer (Japanese Speaking);HITHINK TECHNOLOGY INDONESIA;South Jakarta;Rp 12.000.000 – Rp 15.000.000 per month;New opportunities in Indonesia market with potential career path goal. | South Jakarta CBD area | Multinational Company (PMA);https://id.jobstreet.com/job/92680766?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;13500000.0
Web & Mobile Developer;Software Developer (Magelang);PT Profescipta Wahanatehnik;Magelang;Rp 6.500.000 – Rp 7.500.000 per month;BPJS kesehatan & Ketenagakerjaan | Hybrid Working | Career Development;https://id.jobstreet.com/job/92972878?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;0;0;0;0;0;0;0;0;0;7000000.0
Web & Mobile Developer;Backend Developer;PT Insura Media Solusi (Jakarta);Jakarta;Rp 10.000.000 – Rp 15.000.000 per month;Pakaian kerja casual rapi | Gaji selalu tepat waktu | THR, BPJS Kes, BPJS TK, Jatah Cuti, Laptop, Bonus/Kompensasi PKWT;https://id.jobstreet.com/job/93147973?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;0;0;0;0;0;0;0;0;0;12500000.0
Web & Mobile Developer;MECHANICAL ENGINEER ( Fresh Graduate );PT Taiyo Sinar Raya Teknik;Bekasi;Rp 6,000,000 – Rp 7,000,000 per month;Experience in understanding the world of construction as a whole | Upgrade Skill | More experience in Construction Mechanical Works;https://id.jobstreet.com/job/93089164?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Technical Support Engineer;PT Holink Solusi Digital;North Jakarta;Rp 7.500.000 – Rp 10.000.000 per month;End-to-end support role bridging users, product, QA, and engineering teams. | Grow technical skills: reproduce bugs, dig into logs, APIs, and backend data. | Drive customer satisfaction and retention in a fast-moving SaaS environment.;https://id.jobstreet.com/job/93053347?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;8750000.0
Web & Mobile Developer;Software Engineer (C++);PT. RESPATI SOLUSI REKATAMA;West Bogor;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93037740?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Software Engineer;PT Bukit Limau Teknologi Indonesia;Semarang;Rp 3.350.000 – Rp 5.000.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/92779158?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;4175000.0
Web & Mobile Developer;Software Engineer Project Manager (JAPANESE or MANDARIN Speaker);HITHINK TECHNOLOGY INDONESIA;South Jakarta;Rp 13.500.000 – Rp 20.000.000 per month;New opportunities in Indonesia market with potential career path goal. | South Jakarta CBD area | Multinational Company (PMA);https://id.jobstreet.com/job/92934054?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;16750000.0
Web & Mobile Developer;Staff Platform Engineer;PT. NUON DIGITAL INDONESIA;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93103918?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Senior Backend Engineer;PT. Indonesia Fintopia Technology;Jakarta;Rp 25.000.000 – Rp 35.000.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/93021144?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;30000000.0
Web & Mobile Developer;Full Stack Developer (Internal Business Solutions);PT Chateraise Gobel Indonesia;South Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93080299?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;PROGRAMMER STAFF (IT);PT Dharma Satya Nusantara Tbk;Central Java;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93136717?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;QA Engineer;PT. Surya Teknologi Batam;Batam;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93132491?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;FULL STACK DEVELOPER;Perusahaan Rahasia;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93139400?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Programmer;CV  Polygraf;Gedangan;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93057899?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Software Engineer Intern;PT Global Tiket Network;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92639974?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;DCS System Engineer;PT Yokogawa Indonesia;South Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93149916?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Engineering;PT SHARP Electronics Indonesia;Karawang;Rp 6.500.000 – Rp 7.700.000 per month;Competitive Salary | Fiscal bonus | Collaborative environment;https://id.jobstreet.com/job/93022959?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;7100000.0
Web & Mobile Developer;Lead Software Engineer, Backend;PT Solusi Transportasi Indonesia;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92809942?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Java Backend Developer;PT Pembiayaan Digital Indonesia;South Jakarta;Rp 15.000.000 – Rp 20.000.000 per month;OJK-regulated, stable industry leader | Competitive salary & comprehensive benefits | Fast-growing multi-national group;https://id.jobstreet.com/job/92718736?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;0;0;0;0;0;0;0;0;0;17500000.0
Web & Mobile Developer;Senior Software Engineer;Perusahaan Rahasia;Jakarta;Rp 15.000.000 – Rp 20.000.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/92802168?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;17500000.0
Web & Mobile Developer;Junior Software Developer;PT Mitrainti Sejahtera Eletrindo;Surabaya;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92996732?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Software Engineer  (Accounting & Finance);PT Panin Sekuritas Tbk;South Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92832839?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Automation Engineer;PT. OKI Pulp & Paper Mills;Ogan Komering Ilir;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93133352?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Enterprise Security Engineer;PT Data Labs Analytics;Central Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93151877?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Backend Engineer;PT. Indonesia Fintopia Technology;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92867978?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;PDE Manager;PT Pacific Furniture;Semarang;Rp 8.666.667 – Rp 13.000.000 per month;BPJS | Career Growth & Professional Development | Jenjang Karir;https://id.jobstreet.com/job/93132478?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;0;0;0;0;0;0;0;0;0;10833333.5
Web & Mobile Developer;DevOps Engineer;PT Lintas Media Danawa;Central Jakarta;IDR Disembunyikan;DevOps Engineer | Managing CI/CD pipelines | Linux system administration and shell scripting;https://id.jobstreet.com/job/93147276?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;1;0;0;0;1;0;0;0;0;
Web & Mobile Developer;CNC Engineer ( Mesin Pemotong CNC & Poles Batu);Terratrove;Tangerang;Rp 5.300.000 – Rp 6.500.000 per month;Permanent Status | Bonus | Visit to China;https://id.jobstreet.com/job/93124529?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;5900000.0
Web & Mobile Developer;Software Engineer (C# .NET);PT. RESPATI SOLUSI REKATAMA;Bogor;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93037682?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Solar Design Engineer;Ineco Solar;Jakarta;Rp 7.000.000 – Rp 10.000.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/93146213?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;8500000.0
Web & Mobile Developer;Estimator Engineer;PT SON SMART LIVING;Semarang;Rp 5.500.000 – Rp 6.000.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/93115967?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;5750000.0
